srcIP	dstIP	label	attack	transcription
192.168.10.16	69.166.1.10	0	Normal	"P""R"R"R"Q"P"#Q"!PP""P
192.168.10.16	104.88.55.49	0	Normal	"P""PR"RP"""P"$&PQ"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	104.97.120.69	0	Normal	"P""PR"RR"P""P"*PPR"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!*PPP"!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	129.146.13.96	0	Normal	""P"P"""PPR"R"QR"R"Q""PP""$Q"!!!!!""P"#Q"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	54.199.152.152	0	Normal	""P""P""PRS""PRRQ"""PPQ"""RRR"R"RU"U"R"RRR"R"R"UU"U"R"R"UU"R"RR"RRR"R"S!#PP"PP"!!""PP"!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	72.5.205.43	0	Normal	"P""R"R""PP"$P"""PP
192.168.10.16	104.72.62.61	0	Normal	"P""PR"R"R"P""RR""XR"XRR""U"RRR"R"R"RR"U"R"XR"R"U"R"XR"R"UR"R"RU"R"R"U"S!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	23.208.165.227	0	Normal	""PP"""P""""PPR"S""RS"PR"S""P""""P"R"PP""RQ"!!!!""PPP""!!!!!"P"P!!!!!!!!!"P"P!!!!!!!!!"P"P!!!!!!!!!"P"P!!!!!!!!!"P"P
192.168.10.16	152.163.66.131	0	Normal	"P""P"""R"R"R"R"R"R"""PP"PP"$"PS"!!!!""PP"!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	172.217.10.98	0	Normal	"P""PRRQ""PPP"""PPP"!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"PPP"
192.168.10.16	172.217.3.102	0	Normal	"P"""PR"R"QP"""P""""P""PP"PPP""R"R"Q""""PPR"R"QPP"""P"PP""P"""""P"PP""PP"R"R"RP"""P""""PRQP"PPRR"R"R"RRR"RR"RR""PPP"P"PP"R"R"R"R"RR"R"U"R"R"R"R"R"R"R"R"R"R"R"R"Q"""PP"RR""R"R"RR"R"R"R"R"R"R"R"RRRR"RR"R"RR"RRRR""P!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!""PPP""
192.168.10.16	54.235.186.59	0	Normal	"P""PR"R""P"""PP""P"
192.168.10.16	129.146.13.98	0	Normal	"P""PR"R"Q"P"$Q"$Q"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	52.7.146.89	0	Normal	"P""PR"R""P"$P"!!!!!P""P"
192.168.10.9	52.6.138.132	0	Normal	""P"P"""PRRRP"R"TQQ""%PPPP"""P"P"P"'PPP"!!!!""P"P!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!P"P"
192.168.10.9	52.219.4.43	0	Normal	""P"#P"#PPRRPP"PPU"PP"""#PP"PP"QP"#QP"!!!!""PP"!P"P"
192.168.10.16	162.248.16.50	0	Normal	"P""R"R"RP"""PP"*PPR"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!*PPP"!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	64.94.107.32	0	Normal	"P""R"R""PP""P"""PP
192.168.10.16	52.8.182.99	0	Normal	""""P"PPP"""""""PPPPRS""RS"R"S""RS"""""P"P"P"P"##R"R"!!!!""""PPPP""""!!!!!""PP!!!!!!!!!!""PP!!!!!!!!!!""PP!!!!!!!!!!""PP!!!!!!!!!!""PP
192.168.10.16	52.200.110.240	0	Normal	""PP""""PPR"R"SR"R"S"""PP""""P!!!!""PP"!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	184.50.238.233	0	Normal	"P""PP"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	35.185.14.127	0	Normal	"P""PR"R"R"S""P""PP"!#PP"!!!!!!!!!PP""P
192.168.10.51	192.33.31.162	0	Normal	"P""PR"R"RR"R"U"T"PP""R"R"RU"R"R"U"V""R"R"RR""R"QP""P""PPR"R"R"R"R"U"TR"R"R"R"R"U"T""PPR"R"RR"R"U"UU"R"RRR"R"U"UU"R"R"UR"R"U"U"""""RRR"RR"R"R"U"UU"R"Q"P"#"PP"P"P"####RRR"""""PPPPPPPP"""PP"""""R""UR"RR""R"U""QPR"RSR"R"RR"R"U"UU"R""RR"R"R"R"R"R"U""WQ"PPPP""""""PPPS"RR"RU"R"R"""""""""""PRR""PR""P"#PP""PP""P#"###"R"R"R"RR""U"UQ"RRR""R"R"U"UU"PR""Q"PP""PPPP"PPPP"P""R"R"RR"R"U"T"UR"R"URPR"R"R"UR"R"UUR"R"R"U"URR"RR"RU"RRUTR"R"RR"R"U"UVP""R"R"UR"R"U""U"S"RS"R""""""RR"R"U"UU"R"S"RR"RU"R""R""U""U"URRUU"RRUUURR"R""R""""Q"RR"R"UU"R"R"UUURR""U"URRUU"RR"R"R"UURRRR"U"RPPR"RR"R"U"RRU"R"R"RR"U"UR"R"U"UU"RRUPPUPRRRPRR"P"RUU"R"R"U"UU"RR"U"RU"R"R"W"UU"R"R"URQ"RRR""UR"XRR"S"R"RU"R"R"U"SR"R"R""RR"X"R"R""R"U"URR""U""U"U"UR"R""RR"UR"R"U"UU"R"R""RUR"R"U"R"R"U"UR"R"UR"RR"R"U"TRR"RR"R"U"UU"RR"R"URR"R"R"U"UU"R"R"RR"URR"R"R"UU"U"R"RRR"U""UUURRU"QR"R"RR"U"RX"R"R"U"UU"U"RRR"RRR"R"RRR"R"R"RR"RR"RRRURR""RPP"""""""S""S"S""S"S""""R"S"S"S"S"S"!!!!!!!!"P"P""""PPPP"P"P"""""P"PPPPP!!!!!!!!"P"P"""PPP""PP"P"""""PPPPP"P!!!!!!!!"P"P"""PPP""PP"P"""""PPPPP"P!!!!!!!!"P"P"""PPP""PP"P"""""PPPPP"P!!!!!!!!"P"P"""PPP""PP"P"""""PPPPP"P
192.168.10.16	216.200.232.221	0	Normal	"P""PR"R""P""P"$P"#PP""$PPQ"!!!!!!!!!"P"P!!!!!!!!!!""PP!!!!!!!!!!""PP!!!!!!!!!!""PP!!!!!!!!!!""PP
192.168.10.16	54.243.174.106	0	Normal	"P""PR"S""P"%PT"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	149.174.66.131	0	Normal	"P""R"RP"""PP"$PQ"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	50.116.194.21	0	Normal	"P""RR""P"#R"RRPP""""!!!!!PP""P
192.168.10.16	34.193.235.26	0	Normal	"P""R"S""P"#Q"!!!!!PP""P
192.168.10.9	54.65.207.245	0	Normal	""P""P""PU"RQ"PRRR"Q""#PPPP""!!!!""PP"!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	34.224.150.157	0	Normal	"P""PR"RR"Q""P""P"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.51	172.217.12.130	0	Normal	"P""PR"R"Q""PPR"R"RR"UR"UR"U"U"RR"RR"RR"RR"RR"RR"RR"RR"RR"RR"RRRRRRRRRRRRT"$R"R"R"U"R"R"P"#P"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.51	52.84.40.131	0	Normal	"P""PR"R"S""PPR"R"RR"UR"RRR"RR"RR"Q"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	208.185.50.80	0	Normal	"P""PR"R""P")PQ"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	23.15.4.8	0	Normal	"P""PQ"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	183.79.1.75	0	Normal	""P""P""PRS""PRS""P"PPQRR"SPP"""#PPQPPP""P
192.168.10.9	54.199.236.253	0	Normal	""P""P""PRRQ"PRRQ""""PPQ"""RRR"Q"Q#R#P"!!!""P"P!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	52.85.112.75	0	Normal	""P"P""PQ"P"!!!!"P"!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	192.82.242.23	0	Normal	""PP""""R"RRP"""RR""RP""""PPP"P"$'PPQPP""P!""PP""""R"R"RPR"""R"RP""""PPPP""*PPQPP""""P!!!""PP"!""PP"
192.168.10.16	8.43.72.21	0	Normal	""PP""""PR"R"PRR""""P"P"*%PPR"R"R"!!!!""P"!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.51	216.58.219.193	0	Normal	"P""PR"R"Q"P""""R"RP""PP"""##RR"RR"R"RPPP"P""""RR"PRRR"R"R"RRRU""RR"RPU"R"RU"RR"RR"RR"RR"RR"R"!!!!""PP"!!!!"P"P!!!!!!!!!"P"P!!!!!!!!!"P"P!!!!!!!!!"P"P!!!!!!!!!"P"P
192.168.10.16	52.55.225.127	0	Normal	""P"P"""PPR"S"R"S""P"P""P"!!!!!""PP""!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.51	31.13.80.2	0	Normal	"P""PR"R"Q"PP"#P"PP"P"!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"P"
192.168.10.51	172.217.10.72	0	Normal	""P""P""PR"R"Q""PR"R"Q"PPRR"R"R"RR"RRR"RR"RR"R"P"!!!!!""P"!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	31.13.80.2	0	Normal	""P"P"""PPR"RRQ""R"Q""PPPP""P""P"%P"PP""""R"RP""PPP""""PPPP"P""$+P""PPP"PR"R"QQ"""PPPPP""P""P"""PPP"P"""""PPP"""PP"PR"P"RR"RRT"RR"RU"U"R"RR"RRR"R"RR"RU"RRR"RR"RR"RR"RR"RRRRRUWRRUURRUURRUWR"P"""""PPPPR"R"QR"R"QV"U""Q""""PPPP"PP"""PPPPPPPPPPPPPP""""P"P"P"""""PPPP!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
192.168.10.51	162.247.242.19	0	Normal	"P""PR"R"Q"PP"!!!!!""PPP"
192.168.10.51	52.84.40.110	0	Normal	"P""PR"R"S""PPR"R"RR"U!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.51	173.194.68.157	0	Normal	""P""P""PR"R"Q"#PR"R"Q"PPQ"P"!!!!!""P"!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	52.73.254.202	0	Normal	""P""P""PPR"S"R"S""""PPPP""!!!!!""PP""!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	150.95.143.177	0	Normal	""P""P""PRR""PRR"""PPR"SP"""#PPPP"""PP
192.168.10.16	52.20.131.122	0	Normal	""P"P"""PPR"S"R"S"""PP""$PP"!!!!!""PPP"""P"!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.51	162.243.1.175	0	Normal	"P""PR"S""P#P"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	52.84.26.247	0	Normal	"P"""""P""PP""P""R"R"RPR"R"R"PP"R""R""R"""R"R"RPP"PPPP""P"P"""PPP"P"PP"""""P""PPP"PP""PP"""PPP"!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"PP"
192.168.10.16	151.101.128.207	0	Normal	"P""R"RR""R"Q"P""P"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	104.196.99.8	0	Normal	""P""P""PPR"R""U""P"PP"PPP"""$"""P"PPP""P"P"PPPPP"""PP!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"PP"
192.168.10.16	54.148.226.19	0	Normal	""P""P"PR"R"""PPR"R"""#P"Q"!!!!""PP""!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	52.20.8.16	0	Normal	""""P"P"P"P"""""PR"R"RPR"RR"PR"RP"RR"R""UR"R"R"""""P"P"P"P"$R"$P"!!!!""""PP""PP""!!!!!"P"P!!!!!!!!!!""PP!!!!!!!!!!""PP!!!!!!!!!!""PP!!!!!!!!!!""PP
192.168.10.16	54.225.147.109	0	Normal	"P""U"R""P"#PPP""P
192.168.10.16	23.15.4.18	0	Normal	"""PP""P"""PPQ"Q"!!!!!"P"!!!!""PP!!!!!!!!!!""PP!!!!!!!!!!""PP!!!!!!!!!!""PP!!!!!!!!!!""PP
192.168.10.16	54.175.183.233	0	Normal	""P"P"""PPR"RP"V"""PP""#R"!!!!""PP""P"!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	173.194.68.156	0	Normal	"P""PRT""PP""""PPPP""PP!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"PP"P"
192.168.10.16	23.99.131.77	0	Normal	"P""R"R"T"P"#QP"""PP"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	202.131.200.81	0	Normal	""P""P""PRR""P"RR""PQ"P#P""P"!PP""PPP""P
192.168.10.16	54.225.255.135	0	Normal	""P"P"""R"R"RR""RR""#"PPP""!!!!!""PPP"""!!!!"P!!!!PP"P
192.168.10.16	172.217.10.138	0	Normal	"P""PR"R"Q"PP""""P"PPPP"""""P!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"P"
192.168.10.16	34.226.49.184	0	Normal	""PP""""PPR"R"P"RR"P""#PPQ""!!!!""P"P"!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.16	172.217.12.195	0	Normal	"P""PR"R"R"""PPP"PRR"R"R"RR"RRR"RR"Q"P!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"PP"
192.168.10.12	174.37.200.231	0	Normal	"P"P
192.168.10.16	23.201.38.241	0	Normal	"P""PR"R"R"%PPP"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.19	34.227.203.186	0	Normal	"P"P
192.168.10.19	52.71.42.74	0	Normal	"P"P
192.168.10.9	34.210.245.93	0	Normal	""P"P"""PPRR"RR""""PPR""Q""PP"RR"R"!!!!""PP"!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.9	52.84.26.74	0	Normal	""""""P"PPP"""""""PP""""PPPPPPRRQR"RQ"RR"QU"R"QSRRQ"""""""PPPPPP"P"P"P"P"P"!!!!""""""""""""P"""PPP"P"P"
192.168.10.15	72.249.192.67	0	Normal	"P""PP"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!"PP"
192.168.10.17	94.182.146.186	0	Normal	"P""PR"R"S"P""PQPP""""PP""PR"R"RR"RU"U"R""R"R""RR"UR""XR"R"UR"P""R"R""RR"RR""RU"U"RR""R"RU"U"R""RR"RR"R"R"R"RR"RR"RU"RR""R"RR""RU"U"R"RR"RRS"!!""PQ"R"R"R"UR"X"R"S"!!!!!!!!!"P"P"PPP
192.168.10.17	72.249.192.66	0	Normal	"P""PS"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.15	52.39.210.199	0	Normal	"P""PRS""#P"P"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.17	94.182.146.59	0	Normal	""""""P""PP""""P""P""P""PR"R"RR""RPPPR"R"R"R""R"U"T"RR""""UR"RR""U""T"UR"PR""PR""Q"R"R"R"R"R"U"UR""S""RR""R"RR""RRR"R"R"U"UR"R"U"UT""S""RQ""R"RR"X"R"S"RRU"RR"U""SRR"RU"R"R"SR""T"Q"R"RRR"R"UR"VQRRR"S"RR"R"UR""""R"""RRR"R"R"U"UU"RRR"RRX"RR""R"U"UR"RRR"UR"R"RRR"U"UR"R"U"UU"R"R""UR"R"U"U"UR"RRR"R"U"UU"R"R""""R"R"R"U""RRR"R"U"U"RR"R"R"R"R"R"R"RR"UQR""R"R"U"RU"R"RRR"R"URX"RRR"""R"U"RR"UR"R"U"URP"RRR"R"R"U"UU"R"R"URP"S""R"R"""R"R"RR""R"U"RR"U"RR"U"T"R"R"U"UR""RRR"R"U"T"RR"R"R""R"U"UU"R""R"U"URR""R"RR""Q"UR"R"R"R"U"UU"R"R"U"UU"R"RR"R"R"R"RRR"R""SRRR"U"R"R""TRR"R"RR"R"RRR"R""PRS""R"R"RRR"R"R"U"URR""URX"U"R"R"U"UU"R"R"URR"R"RR"RRS""RR"RS""RRR"Q"R"R"RU"R"R""VRRR"R"RR"R"RU""RRR"R"R"U"UQ"RRR"R""QRRR"U"R"R"U"UU"R"R"U"UU""U"UTR""R"R"URX"RR"U""TRR"RR"R"UR"RR"RR"R"U"T"RRR"R""RR"R"URX""RR"RQ"RR""RPRRR"R"R"U"U"RR"R"U"RX"RS""RRR"S""RRRS"""RR"R"R"XRU"RR"S"P"RRR""PR"R"RR"R"U"URR"R"R"U"UU"R"U"T"RR"R""RRR"R"URW""PR"R"RR"R"U"UR"R""RR"R"R"U"US""RRR"R"R"R""R"R"XR"R""RR"R"XRR"R"U"U"RR"R"QRRR"R"RR"R"R""U"R"XR"R"U"RRR"RR"TRRR"R"R""R"U"RR"R""R""X"R"XR"RR"RRRR"RRT"S"R"R"R"U"""RR"UR""R"U"U"UR""R""RR"U"RR"R"U"""U"UU"R"R"T""""""RRU"RR"UR"RRRR"R"RRRRR""RRS"""R"URR""RRRRU"R"R"U"UU"RRR""V"""RRR"R"R"U"UU"RR"R"R"R""U"URRRR""R"R"URRRR""RR"U"RR"R"R"RR"RRU"R"RQ""RRRR"R"R"U"UU""R"R"""R"R"RR"R""RRR"RR"R"U"UU"R"R"U"RR"R""R"""URU"U"R"RRR"RR"R"R"U"URRR""R"U"RR"RR"R"R"R"RRR"R"UR"T"RR""QRRU"RR"U"RX"RR"U"RRRR"R"R"U"UU"R"R"U"U"R"R"U"URRR"RR"RR"R""TRR"R"U"UU"R"R"U"URR"RURXRRUUURRR"RR"R"R"URR""UR"X"RR"UR""RURR"R"R"U"UU"R"R"UU"R"R"X"UU"R"RRRR"RR"R"U"UU"R"R"U"UU"R"R"U"URR"R"U"UU"R"RRRR"R"R"R"RR"RR"URRR"R"U"S""""RRR"R"R"U"URR""RRR"R"R"U"UU"R"R"U"RR"RR"RR"RR"R"R"R"U"XRR""TRRR""UU"R"R"U"UU"R"R"U"URRRR"R"R"U"UU"R"R"XRU"S""R"R""RRR"U""U"UU"R"R"U"UR"R"U"UU"R"R"UR"RRR"R"R"U"UU"R"R"U"UU"R"R"U"UU"R"R"U"UU"R"RR""RRR"R"URX"RR"URX"U"R"R"UU"U"R"RU""URR""SRR"R"RR""RRR""QRRU"RR"R""QRRR"R"R"U"UU"R"R"U"UU"R"R"U"UU"R"R"SR"R"RRR"R""RR"R"UU"R"R"U"UU"R"R"U"UU"R"RRRR"RR"R"U"UU"R"R"XRU"RR"XRR"UR"XU"R""RRR"R"R"U"UU"R"R"U"UU"R"R"UU"R"U"R"XU"R"RRRR"R"R"U"UU"R"R"U"UU"R"R"SR"U"R"R"U"UU"R"R"U"UU"R"R"U"UU"R"R"U"UU"RRR"RRR"R"R"U"UV""RR""RR"""S""RRR"RR"U"UU"R"R"XRR"UR"XRR"UR"XU"R"R"U"UU"R"R"RR"RR"R""R"U"U"UR"R"U"UU"R"R"U"US""RRR"U"R"R"UU"R"R""SRRR"U"RR"R"U"UU"R"R"U"UU"R"R"U"UU"R"R"QRR"RX"RR"U"T"RRR"R"R"U"UU"R"R"URR"U"R"R"U"RRS""RR"R"UR"XRR"U"U"UR"R"U"U"RRRUR""R"U"UU"R"RUU"U""RR"R"RRR"R"U"UR"R"U"UU"R"R"U"UR"R"U"UU"R""SRR"RU"R"R"U"UU"RRRU""R"R"U"RX"R"R"U"UU"U"S"RR"R"UR"XRR"UR"XU"R"R"U"UU"R"R"U"UU"R"R"S"RR"R"UR"T"RR"R"URX"RR"URX"RR""TRRR"R"RRRR"R"UQ""R"R""RRR"R"R"U"UU"RRU""UU"R"R"U"UU"""SRR"RU"R"R"U"UU"R"RR"R"URX"RR"URX"RR"URX"U"R"R"U"QRS""RR"RU"R"R"U"UU"RR"XRR""RR"U"RR"XR"R"U"UR"RRR"R"R"U"UU""UU"U"R"U"U"UU"R"RR"RR"R"U"UR"R"U"UU"R"R"U"UU"R"R"U"S"RR"R"URX""RR""SRRR"R"R"URRR"U""U"UU"R"U"R"XP"R"R""RRR"R"R"U"UU"R"R"U"UU"R"R"U"UU"Q"R"UR"R"U"UU"R"R"U"UU"R"R"U"UU"R""TRU"R"R"U"UU"R"R"XRU"RUUURRUUURP""RR"R"UR"RRR"R"R"U"UU"R"R"U"T"RRR"R"R"U"UR""R"U"UU"S""RR"R""RRR""RR"R"RR"RRR"R"R"R"R"RR"R"R"R"R"R"R"RR"R""URR""RR""RR""RR"RR"RR"R""QR"R"RR"R"R"P""RS""RRR"R""RR""RR""RRR"R"R"U"URQ""RR""R"Q"RRR"R"R"U"UU"R"R"U"UU"R"R"U"UV"""U"RR"R"R"U"RTR"""RR""P"P"RR""RR"R""R"T""R"R"R"R"R"URR""PPRR""RQR""Q""RR""R"R"R"R"R""RR"RRR"RR"URX"RR"UR"XRR"U""URRU"RU"RR"XQ"RR"RU"R"R"U"U"U""UR"R"U"UU"R"R"U"S"RQ""R"R"RR"R"UU"R"RR""RQ""RQ""RR""RR""RR"RR"R"RU"RR"RR""RQ""RR""RR"R"T"RQ""RR"RR""RRR""RQ""RR""RR""RQ""RQ""RR""RR""RR""RR""RR""RR"R"UU"R"RR"RR"R"U"UU"R"R""TRR"R"R"US""RR"RR""RRR"U"R"R""TRR"R"S"RR"RR"R"URR"R"RR""SRRR"S""RR"Q"RRS""RS""RR"RR"RRR"R"RR"RR"T""RRR"R"RR"S""RR""QRR"R"RR"RR"RR"RR"RR"RR"R"U"US""RR"R"RR"R"RR"R"U"UT"R"R"T""RR"RR""RR"RU"R"R"U"UQ"RRQ""RRS""RR"SR""""RRU"R"U"QRRR"Q"RRR"T""RR"R""SRRR""RR"R"UR"XRR"U"RR""RRU"RU"RR"RRR"R"RRRR"R"R"TRR"RRR"QRR"R"RR"RQ"!!!!P"PPPP""""P"PPPPPP
192.168.10.17	79.175.173.85	0	Normal	"P""R"R"RR"Q"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.17	23.23.118.160	0	Normal	"P"#PP"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.17	173.194.68.157	0	Normal	"P""PR"R"Q"P"!!!!""P"
192.168.10.17	185.49.87.101	0	Normal	"P""R"R"T"P""T"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.15	52.84.26.5	0	Normal	"P""PRRQ"""PPP"!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.12	103.3.60.59	0	Normal	"P""PR"R""""PP""PPR"RR"RU"PRR"RU"R"Q""""""""""""P$$QR$$QP#R"P"R"R"P"""P"PR"R"R"Q"PP""P"R"R"R"R"PR"R"R"R"R"R"R"R"R""RU"""RR"R"R"R"R"R"U"R"R"RR"R"RR"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R""R"P"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"RR"R"R"R"R"R"R""""R"PP"""PR"PPPR"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R""PR"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"""""R"R"PPPPR"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"RP"PR"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"!R"!R"RR"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"RR"R"R"R"R"R"R"R"R"RR"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"RR"R"R"R"R"RR"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"R"RR"R"R"R"U"R"R"R"R"R"R"R"
192.168.10.12	198.232.125.123	0	Normal	""P""P""PR"R""PR"R""PPPPP"P""""""P"PP"R"R"RS""""PP"P!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"PP"
192.168.10.12	54.192.37.123	0	Normal	""P""P""PR"R"TPR"R"RR""""PPR"R"RR"UQP""!!!!!""P"!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.12	54.192.36.171	0	Normal	"P""PR"R"S"P"P"!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
192.168.10.12	52.22.101.150	0	Normal	"""P"P"""P""PPR"R"RW"Q"Q"""PR"R"RQ""PPP"""#Q""Q"!!!!""P"P"""PP""!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P!!!!!!!!!!"P
